Amount,CustomerID,TransactionAmount,Timestamp,MerchantID,AnomalyScore,Category,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,Timestamp1,Hour,gap,FraudIndicator
69.75202484475875,6823.0,20.578700599033333,2022-01-18 04:00:00,5952.0,0.2171992366077094,Other,31.0,Address 6823,2919.295385366854,2037-12-10,0,2022-01-18 04:00:00,4.0,5805.0,0
76.89021341809126,6823.0,24.567630313021954,2022-03-06 11:00:00,6481.0,0.0083362882225112,Food,31.0,Address 6823,2919.295385366854,2037-12-10,0,2022-03-06 11:00:00,11.0,5758.0,0
99.3799983531304,2319.0,24.45444824692604,2022-01-18 05:00:00,2655.0,0.7772677949007886,Online,39.0,Address 2319,3438.7012819572205,2025-08-11,0,2022-01-18 05:00:00,5.0,1301.0,0
75.48031472519584,7714.0,44.415863679238285,2022-01-18 08:00:00,2859.0,0.5402297602735144,Travel,27.0,Address 7714,7214.051557503425,2040-05-19,0,2022-01-18 08:00:00,8.0,6696.0,0
43.51576976855642,8089.0,69.68472294590866,2022-01-18 09:00:00,2338.0,0.0978246946581865,Online,41.0,Address 8089,6703.554027375845,2041-05-29,0,2022-01-18 09:00:00,9.0,7071.0,0
40.65678656035896,8089.0,49.33021952422165,2022-01-19 22:00:00,6101.0,0.2462176819608384,Retail,41.0,Address 8089,6703.554027375845,2041-05-29,0,2022-01-19 22:00:00,22.0,7070.0,0
27.45325041800835,4489.0,39.46756691514764,2022-01-18 11:00:00,3510.0,0.0913707168342742,Food,19.0,Address 4489,3873.114098884479,2031-07-21,0,2022-01-18 11:00:00,11.0,3471.0,0
77.48878933727494,5412.0,66.9569894908055,2022-01-18 14:00:00,8961.0,0.6154061223042803,Retail,44.0,Address 5412,5816.682898952267,2034-01-29,0,2022-01-18 14:00:00,14.0,4394.0,0
65.09389820151034,4430.0,21.72107370574762,2022-01-18 15:00:00,2629.0,0.5213417986996756,Online,41.0,Address 4430,2841.30837350564,2031-05-23,0,2022-01-18 15:00:00,15.0,3412.0,0
17.078027209945443,6915.0,50.23028459634949,2022-01-18 18:00:00,9894.0,0.9503851747645612,Online,41.0,Address 6915,6471.496708920217,2038-03-12,0,2022-01-18 18:00:00,18.0,5897.0,0
65.2075042980297,4988.0,41.22094122033927,2022-01-18 19:00:00,4580.0,0.8464828675325485,Food,63.0,Address 4988,4892.893680368478,2032-12-01,0,2022-01-18 19:00:00,19.0,3970.0,0
37.86324522268056,3714.0,72.9621225590616,2022-01-18 20:00:00,2179.0,0.5015297913865061,Online,40.0,Address 3714,1724.390275907881,2029-06-06,0,2022-01-18 20:00:00,20.0,2696.0,0
69.20019019007225,1205.0,84.61027823238801,2022-01-18 21:00:00,8446.0,0.1302358501013326,Retail,38.0,Address 1205,6339.2814355017135,2022-07-24,0,2022-01-18 21:00:00,21.0,187.0,0
60.52279200648712,7180.0,15.423416236626542,2022-01-18 22:00:00,4630.0,0.9006542195388931,Travel,33.0,Address 7180,6028.411126247257,2038-12-02,0,2022-01-18 22:00:00,22.0,6162.0,0
67.62330847999013,7180.0,46.90705322558679,2022-01-28 22:00:00,7879.0,0.5120152641327483,Food,33.0,Address 7180,6028.411126247257,2038-12-02,0,2022-01-28 22:00:00,22.0,6152.0,0
81.92244341430776,5328.0,67.82079996302927,2022-01-19 01:00:00,8701.0,0.7143277312790688,Food,38.0,Address 5328,7752.2897790127345,2033-11-06,0,2022-01-19 01:00:00,1.0,4309.0,0
37.50840183868661,8683.0,20.91602612349108,2022-01-19 02:00:00,7784.0,0.5991387384357432,Food,57.0,Address 8683,6682.127882528049,2043-01-13,0,2022-01-19 02:00:00,2.0,7664.0,1
58.20190879195115,2433.0,14.540687347896656,2022-01-19 04:00:00,3954.0,0.1991401758259394,Other,53.0,Address 2433,8184.679075097303,2025-12-03,0,2022-01-19 04:00:00,4.0,1414.0,0
11.337816615497667,2433.0,24.177330127289245,2022-04-21 12:00:00,3890.0,0.1945519396440505,Online,53.0,Address 2433,8184.679075097303,2025-12-03,0,2022-04-21 12:00:00,12.0,1322.0,0
32.080047424262894,2156.0,54.45311253021452,2022-01-19 05:00:00,5327.0,0.9102107036359118,Other,19.0,Address 2156,1932.876249227069,2025-03-01,0,2022-01-19 05:00:00,5.0,1137.0,0
33.89192224208786,2156.0,79.67782708089103,2022-08-07 07:00:00,2588.0,0.3104419595881281,Retail,19.0,Address 2156,1932.876249227069,2025-03-01,0,2022-08-07 07:00:00,7.0,937.0,0
38.86201273797067,3449.0,27.11249272858596,2022-01-19 07:00:00,7161.0,0.695852090318663,Retail,63.0,Address 3449,2139.303996579274,2028-09-14,0,2022-01-19 07:00:00,7.0,2430.0,0
83.66234237564986,3449.0,10.742072026220953,2022-10-20 21:00:00,6643.0,0.9989523561739984,Food,63.0,Address 3449,2139.303996579274,2028-09-14,0,2022-10-20 21:00:00,21.0,2156.0,1
44.760364773627714,4838.0,30.48586169416405,2022-07-19 13:00:00,9447.0,0.4049792301003804,Retail,47.0,Address 4838,9498.49827467947,2032-07-04,0,2022-07-19 13:00:00,13.0,3638.0,0
70.29928909804869,1451.0,82.78864146888921,2022-01-19 09:00:00,2657.0,0.8213393002684385,Other,46.0,Address 1451,7291.698442814334,2023-03-27,0,2022-01-19 09:00:00,9.0,432.0,0
53.10437876411297,7982.0,94.60895500249376,2022-01-19 10:00:00,9357.0,0.2914467320161458,Online,56.0,Address 7982,3755.2688429905575,2041-02-11,0,2022-01-19 10:00:00,10.0,6963.0,0
13.628961159319402,7982.0,79.99998281015033,2022-08-04 07:00:00,4275.0,0.5951194024822773,Retail,56.0,Address 7982,3755.2688429905575,2041-02-11,0,2022-08-04 07:00:00,7.0,6766.0,0
54.34530374054536,8321.0,94.4366746927481,2022-01-19 14:00:00,7000.0,0.7671160547756961,Online,46.0,Address 8321,1020.1620237195452,2042-01-16,0,2022-01-19 14:00:00,14.0,7302.0,1
33.719882544130925,8321.0,98.66536989297964,2022-07-01 08:00:00,2491.0,0.0297015049265944,Online,46.0,Address 8321,1020.1620237195452,2042-01-16,0,2022-07-01 08:00:00,8.0,7139.0,1
97.13441571989875,5645.0,59.3921635691524,2022-01-19 15:00:00,2880.0,0.0874903467400608,Food,55.0,Address 3975,5298.526160209014,2034-09-19,0,2022-01-19 15:00:00,15.0,4626.0,0
59.42116924219903,5645.0,61.771667379611706,2022-02-18 00:00:00,9977.0,0.0636362465530455,Online,55.0,Address 3975,5298.526160209014,2034-09-19,0,2022-02-18 00:00:00,0.0,4596.0,0
19.64682368106004,5645.0,58.99922761133359,2022-08-21 12:00:00,3867.0,0.4557143850065993,Online,55.0,Address 3975,5298.526160209014,2034-09-19,0,2022-08-21 12:00:00,12.0,4412.0,0
73.31313436310437,8980.0,99.87986593349387,2022-01-19 16:00:00,3193.0,0.3324288418708263,Other,46.0,Address 8980,3621.2579604321695,2043-11-06,0,2022-01-19 16:00:00,16.0,7961.0,0
64.4004739540675,1432.0,29.347657122198523,2022-01-19 17:00:00,9088.0,0.9241862302998866,Online,18.0,Address 1432,1843.7809155334032,2023-03-08,0,2022-01-19 17:00:00,17.0,413.0,0
94.4279401078823,1432.0,94.6405254694019,2022-02-25 02:00:00,8065.0,0.8913553306484586,Food,18.0,Address 1432,1843.7809155334032,2023-03-08,0,2022-02-25 02:00:00,2.0,376.0,1
19.89472866218241,2482.0,66.94352493334333,2022-01-19 18:00:00,5932.0,0.7996966966968929,Food,49.0,Address 3975,5653.542983166499,2026-01-21,0,2022-01-19 18:00:00,18.0,1463.0,0
86.26589888603728,2612.0,79.09502891685597,2022-01-19 19:00:00,6021.0,0.3455248901583566,Travel,31.0,Address 2612,9408.612333356788,2026-05-31,0,2022-01-19 19:00:00,19.0,1593.0,0
85.71073377460338,7346.0,19.875589023581327,2022-01-19 21:00:00,2261.0,0.9827137420188028,Online,20.0,Address 7346,7540.61432879863,2039-05-17,0,2022-01-19 21:00:00,21.0,6327.0,1
41.46917626006267,7346.0,91.61034265575576,2022-06-16 15:00:00,3719.0,0.268661547849683,Travel,20.0,Address 7346,7540.61432879863,2039-05-17,0,2022-06-16 15:00:00,15.0,6179.0,0
76.57362897339503,5593.0,18.891080293167388,2022-01-19 23:00:00,8005.0,0.8378204830699545,Food,43.0,Address 3975,7897.363371880219,2034-07-29,0,2022-01-19 23:00:00,23.0,4574.0,0
50.50095600668705,5593.0,19.37201433936573,2022-10-06 08:00:00,9499.0,0.4543917365535341,Other,43.0,Address 3975,7897.363371880219,2034-07-29,0,2022-10-06 08:00:00,8.0,4314.0,0
29.81879443439292,6544.0,13.24771470151414,2022-01-20 00:00:00,8668.0,0.7176339257554578,Travel,19.0,Address 6544,2349.8202886769923,2037-03-06,0,2022-01-20 00:00:00,0.0,5524.0,0
66.82280599712189,6544.0,97.60878493436302,2022-03-05 09:00:00,7378.0,0.718131403667385,Other,19.0,Address 6544,2349.8202886769923,2037-03-06,0,2022-03-05 09:00:00,9.0,5480.0,0
90.52252857615616,4145.0,29.072061035941758,2022-01-20 01:00:00,7412.0,0.6192133242362147,Food,48.0,Address 3975,2351.973564104062,2030-08-11,0,2022-01-20 01:00:00,1.0,3125.0,0
10.685755356708253,1401.0,82.550545544843,2022-01-20 02:00:00,4606.0,0.4929098988316435,Travel,22.0,Address 1401,9779.823610328613,2023-02-05,0,2022-01-20 02:00:00,2.0,381.0,1
36.10502000414426,4788.0,99.52142984528852,2022-01-20 03:00:00,8039.0,0.5631285956735347,Food,60.0,Address 4788,2491.326840424462,2032-05-15,0,2022-01-20 03:00:00,3.0,3768.0,0
56.42060297395436,4788.0,30.975227210039165,2022-05-11 16:00:00,5662.0,0.6326552615405301,Online,60.0,Address 4788,2491.326840424462,2032-05-15,0,2022-05-11 16:00:00,16.0,3657.0,0
65.44345460726562,4788.0,62.6242585474359,2022-07-05 05:00:00,9265.0,0.4219345370827126,Travel,60.0,Address 4788,2491.326840424462,2032-05-15,0,2022-07-05 05:00:00,5.0,3602.0,0
26.94271275966169,2643.0,53.06914458853601,2022-01-20 04:00:00,7766.0,0.8894275813151103,Online,41.0,Address 2643,5783.244777647827,2026-07-01,0,2022-01-20 04:00:00,4.0,1623.0,0
83.58924979163963,2643.0,13.04990459384479,2022-02-14 13:00:00,2341.0,0.8143081387254182,Travel,41.0,Address 2643,5783.244777647827,2026-07-01,0,2022-02-14 13:00:00,13.0,1598.0,0
31.23633342567931,2643.0,43.85848055861298,2022-10-18 21:00:00,5914.0,0.1434446422904117,Retail,41.0,Address 2643,5783.244777647827,2026-07-01,0,2022-10-18 21:00:00,21.0,1352.0,0
73.14898063825355,7258.0,78.01020558792342,2022-01-20 05:00:00,7101.0,0.0509387424820896,Other,26.0,Address 7258,9953.692469170624,2039-02-18,0,2022-01-20 05:00:00,5.0,6238.0,0
37.99065782772945,5495.0,87.96855927317223,2022-01-20 09:00:00,7467.0,0.4331666595262591,Travel,64.0,Address 3975,4027.4493908365607,2034-04-22,0,2022-01-20 09:00:00,9.0,4475.0,0
93.71452684188796,7256.0,38.91131504991817,2022-03-24 21:00:00,8786.0,0.953906983180106,Online,37.0,Address 7256,6105.398347446072,2039-02-16,0,2022-03-24 21:00:00,21.0,6173.0,0
19.38359601424304,6558.0,95.914552897978,2022-01-20 11:00:00,8284.0,0.3133690711627964,Online,45.0,Address 6558,2940.7935979796266,2037-03-20,0,2022-01-20 11:00:00,11.0,5538.0,0
69.64380694446915,6558.0,13.041123838171217,2022-02-26 02:00:00,3877.0,0.6103196202188781,Other,45.0,Address 6558,2940.7935979796266,2037-03-20,0,2022-02-26 02:00:00,2.0,5501.0,1
41.901977016556906,7742.0,58.28794813049273,2022-01-20 12:00:00,8948.0,0.5077047555931077,Retail,24.0,Address 7742,8802.779132633408,2040-06-16,0,2022-01-20 12:00:00,12.0,6722.0,0
29.5284784552708,7742.0,21.658879738696328,2022-10-14 23:00:00,7766.0,0.0389795153061937,Retail,24.0,Address 7742,8802.779132633408,2040-06-16,0,2022-10-14 23:00:00,23.0,6455.0,0
14.837826097440928,7742.0,82.44974617638319,2022-11-13 20:00:00,7074.0,0.420212013180265,Retail,24.0,Address 7742,8802.779132633408,2040-06-16,0,2022-11-13 20:00:00,20.0,6425.0,0
26.02428358300288,5890.0,21.29053229083217,2022-01-20 15:00:00,3559.0,0.4756099964602331,Retail,27.0,Address 5890,3109.456124728622,2035-05-22,1,2022-01-20 15:00:00,15.0,4870.0,1
12.240940434747662,5890.0,92.60760656111106,2022-10-20 00:00:00,9324.0,0.1788769347692516,Online,27.0,Address 5890,3109.456124728622,2035-05-22,1,2022-10-20 00:00:00,0.0,4597.0,1
32.62261144632254,8116.0,10.828242733532464,2022-01-20 16:00:00,4727.0,0.3611078588375427,Travel,44.0,Address 8116,1645.519840985004,2041-06-25,0,2022-01-20 16:00:00,16.0,7096.0,0
98.24510891974244,8530.0,22.32482603876013,2022-01-20 17:00:00,2771.0,0.537192383636702,Food,55.0,Address 8530,1077.8219899889018,2042-08-13,0,2022-01-20 17:00:00,17.0,7510.0,1
19.64998786976941,1405.0,90.71619277139948,2022-02-14 10:00:00,9683.0,0.0588069535913775,Retail,21.0,Address 1405,7547.973984517244,2023-02-09,0,2022-02-14 10:00:00,10.0,360.0,0
35.52995606498733,6315.0,15.593694240002906,2022-07-11 03:00:00,9417.0,0.2606582206141178,Other,41.0,Address 6315,2215.205656965036,2036-07-20,0,2022-07-11 03:00:00,3.0,5123.0,0
57.44687090010135,2465.0,42.31192839433084,2022-01-20 21:00:00,9350.0,0.98909945402421,Travel,62.0,Address 2465,4772.14714334326,2026-01-04,0,2022-01-20 21:00:00,21.0,1445.0,1
38.40798085306325,2465.0,88.81936177981349,2022-05-18 04:00:00,9681.0,0.4020002270904618,Food,62.0,Address 2465,4772.14714334326,2026-01-04,0,2022-05-18 04:00:00,4.0,1327.0,0
70.36637932755825,2046.0,71.40383160851786,2022-01-20 22:00:00,3589.0,0.3779216943295486,Online,48.0,Address 2046,2442.929269150127,2024-11-11,0,2022-01-20 22:00:00,22.0,1026.0,0
76.44926110677149,2046.0,66.27507185600848,2022-10-24 00:00:00,6582.0,0.4974997992141945,Other,48.0,Address 2046,2442.929269150127,2024-11-11,0,2022-10-24 00:00:00,0.0,749.0,0
11.544000992728083,5510.0,87.98401167429766,2022-01-20 23:00:00,5624.0,0.189709331586876,Online,41.0,Address 5510,7315.877570310801,2034-05-07,0,2022-01-20 23:00:00,23.0,4490.0,0
96.25686102735688,4733.0,80.84322056849862,2022-01-21 00:00:00,8443.0,0.6721079992120382,Retail,50.0,Address 4733,2644.809322733,2032-03-21,0,2022-01-21 00:00:00,0.0,3712.0,0
14.858025790092285,4733.0,31.488786407479036,2022-06-08 13:00:00,5920.0,0.4346560906364499,Other,50.0,Address 4733,2644.809322733,2032-03-21,0,2022-06-08 13:00:00,13.0,3574.0,0
38.34319720057417,4938.0,92.78834116750969,2022-01-21 02:00:00,9086.0,0.579568707805852,Food,64.0,Address 3975,49994.59982272616,2032-10-12,0,2022-01-21 02:00:00,2.0,3917.0,1
16.46389058531362,4938.0,49.94629350662846,2022-01-26 07:00:00,3441.0,0.104432207034856,Travel,64.0,Address 3975,49994.59982272616,2032-10-12,0,2022-01-26 07:00:00,7.0,3912.0,0
42.985995691468126,8086.0,42.9127585485497,2022-07-11 08:00:00,2462.0,0.9346745339484828,Retail,39.0,Address 8086,9376.8862210643,2041-05-26,0,2022-07-11 08:00:00,8.0,6894.0,0
11.148267396595942,6175.0,67.65320343842733,2022-01-21 05:00:00,4814.0,0.2391535195380842,Other,27.0,Address 6175,8853.008298723773,2036-03-02,0,2022-01-21 05:00:00,5.0,5154.0,0
24.058856341624853,3967.0,34.26044960873866,2022-01-21 07:00:00,7293.0,0.4241134962541181,Retail,25.0,Address 3967,5403.744603019484,2030-02-14,0,2022-01-21 07:00:00,7.0,2946.0,0
62.346372907025874,6712.0,94.36369278667912,2022-01-21 09:00:00,6126.0,0.6493226207263126,Other,36.0,Address 6712,6135.412414427348,2037-08-21,0,2022-01-21 09:00:00,9.0,5691.0,0
94.06306783395448,6712.0,78.86620535570157,2022-02-02 15:00:00,5839.0,0.6286917866660907,Retail,36.0,Address 6712,6135.412414427348,2037-08-21,0,2022-02-02 15:00:00,15.0,5679.0,0
60.60944538215621,6712.0,75.42974478028388,2022-08-10 22:00:00,8725.0,0.8928182431157903,Other,36.0,Address 6712,6135.412414427348,2037-08-21,0,2022-08-10 22:00:00,22.0,5490.0,0
35.624508428534696,8527.0,60.7264875938263,2022-01-21 11:00:00,8557.0,0.5707027118001557,Other,29.0,Address 8527,8424.947290933149,2042-08-10,0,2022-01-21 11:00:00,11.0,7506.0,0
96.637309881311,5353.0,45.08879993033322,2022-01-21 13:00:00,2252.0,0.7883032468107448,Food,64.0,Address 3975,5573.182280239776,2033-12-01,0,2022-01-21 13:00:00,13.0,4332.0,0
42.2392622238156,5353.0,81.29155889134272,2022-08-01 20:00:00,6752.0,0.1013272466530414,Online,64.0,Address 3975,5573.182280239776,2033-12-01,0,2022-08-01 20:00:00,20.0,4140.0,0
21.46087617458916,8897.0,68.83417016072863,2022-01-21 19:00:00,8075.0,0.7165961460214233,Online,20.0,Address 8897,7444.071653930581,2043-08-15,0,2022-01-21 19:00:00,19.0,7876.0,0
10.918221525682757,7799.0,55.514244437595146,2022-01-21 21:00:00,5890.0,0.1306483677182174,Food,41.0,Address 7799,4924.761373374913,2040-08-12,0,2022-01-21 21:00:00,21.0,6778.0,0
52.5809397207012,7799.0,78.38673624833403,2022-03-07 10:00:00,8678.0,0.432717529731523,Food,41.0,Address 7799,4924.761373374913,2040-08-12,0,2022-03-07 10:00:00,10.0,6733.0,0
89.95136835499807,7799.0,44.0860795789071,2022-09-18 18:00:00,7152.0,0.8187474534659951,Travel,41.0,Address 7799,4924.761373374913,2040-08-12,0,2022-09-18 18:00:00,18.0,6538.0,0
97.35139811865726,8284.0,42.380289701318624,2022-05-18 21:00:00,4315.0,0.2726164183954458,Other,58.0,Address 8284,3294.766091387286,2041-12-10,0,2022-05-18 21:00:00,21.0,7146.0,0
20.26598697058936,4573.0,21.810653942569576,2022-01-22 03:00:00,2401.0,0.1073482646590018,Travel,41.0,Address 4573,3083.102042094958,2031-10-13,0,2022-01-22 03:00:00,3.0,3551.0,0
71.87738732052323,4573.0,98.2357051575268,2022-03-12 06:00:00,7038.0,0.6090623990154128,Other,41.0,Address 4573,3083.102042094958,2031-10-13,0,2022-03-12 06:00:00,6.0,3502.0,0
79.90412888442431,4573.0,55.12746244051178,2022-07-22 01:00:00,4792.0,0.8450627452468684,Other,41.0,Address 4573,3083.102042094958,2031-10-13,0,2022-07-22 01:00:00,1.0,3370.0,0
90.57626093841338,7462.0,27.76387755771164,2022-01-22 04:00:00,6393.0,0.2232806272311917,Other,52.0,Address 7462,9595.112750921897,2039-09-10,0,2022-01-22 04:00:00,4.0,6440.0,0
65.47738422824983,8652.0,36.14601429487716,2022-01-22 06:00:00,4636.0,0.5618877869745466,Retail,18.0,Address 8652,5023.522400748648,2042-12-13,0,2022-01-22 06:00:00,6.0,7630.0,0
88.84203522730625,2348.0,13.694495758819276,2022-01-22 07:00:00,4111.0,0.5937597544371527,Other,40.0,Address 2348,6020.387286794788,2025-09-09,0,2022-01-22 07:00:00,7.0,1326.0,0
52.010983592310495,2348.0,37.12542230550643,2022-02-27 01:00:00,7506.0,0.5508431178147347,Travel,40.0,Address 2348,6020.387286794788,2025-09-09,0,2022-02-27 01:00:00,1.0,1290.0,0
16.913400391404444,4212.0,36.4680903095032,2022-01-22 09:00:00,3755.0,0.2489881664069002,Food,63.0,Address 4212,7316.765220561667,2030-10-17,0,2022-01-22 09:00:00,9.0,3190.0,0
23.28163851252852,4212.0,93.67359785344456,2022-04-13 21:00:00,9792.0,0.3008907615129835,Other,63.0,Address 4212,7316.765220561667,2030-10-17,0,2022-04-13 21:00:00,21.0,3109.0,0
88.13591236432714,8617.0,94.63577352021454,2022-01-22 11:00:00,5180.0,0.4741653405518974,Online,32.0,Address 8617,1522.696109024957,2042-11-08,0,2022-01-22 11:00:00,11.0,7595.0,0
18.88603301525057,8617.0,29.869020492517603,2022-10-11 04:00:00,7215.0,0.6787479475884234,Other,32.0,Address 8617,1522.696109024957,2042-11-08,0,2022-10-11 04:00:00,4.0,7333.0,0
80.77563655962685,6997.0,79.28132529950905,2022-07-25 16:00:00,6930.0,0.5598347927628832,Retail,36.0,Address 6997,7488.560181936457,2038-06-02,0,2022-07-25 16:00:00,16.0,5791.0,0
74.08737943765813,1493.0,45.18594040235052,2022-01-22 14:00:00,3228.0,0.5138691955914713,Retail,48.0,Address 1493,3475.1237694337683,2023-05-08,0,2022-01-22 14:00:00,14.0,471.0,0
25.965217077603267,1493.0,81.65883882387793,2022-10-11 09:00:00,2823.0,0.666333733023926,Other,48.0,Address 1493,3475.1237694337683,2023-05-08,0,2022-10-11 09:00:00,9.0,209.0,0
60.13900251963024,1493.0,70.75645297224335,2022-11-09 19:00:00,8168.0,0.377574612438082,Other,48.0,Address 1493,3475.1237694337683,2023-05-08,0,2022-11-09 19:00:00,19.0,180.0,0
81.38557184828835,8603.0,13.799729736151392,2022-01-22 15:00:00,6489.0,0.7554869240780542,Other,55.0,Address 8603,6419.706721055488,2042-10-25,0,2022-01-22 15:00:00,15.0,7581.0,0
36.54430465447176,3598.0,31.424737910352047,2022-01-22 16:00:00,5310.0,0.7955658388852733,Online,50.0,Address 3598,5887.795609686768,2029-02-10,1,2022-01-22 16:00:00,16.0,2576.0,1
24.64298267123297,3391.0,36.623172598411145,2022-01-22 18:00:00,8249.0,0.6445913778488788,Online,54.0,Address 3391,3563.000549999584,2028-07-18,0,2022-01-22 18:00:00,18.0,2369.0,0
39.90697252301014,5437.0,41.28037869223812,2022-08-10 08:00:00,8777.0,0.6533666657479682,Travel,52.0,Address 5437,6943.014720959467,2034-02-23,0,2022-08-10 08:00:00,8.0,4215.0,0
92.55450727195677,5437.0,12.529795156440564,2022-08-12 08:00:00,9840.0,0.7779273495836537,Food,52.0,Address 5437,6943.014720959467,2034-02-23,0,2022-08-12 08:00:00,8.0,4213.0,0
38.10911584998747,1303.0,46.59832178279513,2022-06-26 12:00:00,9590.0,0.7625638969270941,Other,39.0,Address 3975,9193.89270362291,2022-10-30,0,2022-06-26 12:00:00,12.0,126.0,0
64.58327667921823,1303.0,45.01766254805415,2022-09-16 04:00:00,8329.0,0.3219821111141202,Other,39.0,Address 3975,9193.89270362291,2022-10-30,0,2022-09-16 04:00:00,4.0,44.0,0
41.927911615137255,1303.0,72.04142481279659,2022-10-14 01:00:00,6897.0,0.1276942240806469,Food,39.0,Address 3975,9193.89270362291,2022-10-30,0,2022-10-14 01:00:00,1.0,16.0,0
83.42073782754186,1303.0,78.18034080141406,2022-10-26 04:00:00,8883.0,0.5551206086135987,Online,39.0,Address 3975,9193.89270362291,2022-10-30,0,2022-10-26 04:00:00,4.0,4.0,0
80.11043995824535,8854.0,1499.958966331711,2022-01-22 23:00:00,2771.0,0.922224233271972,Online,33.0,Address 8854,7474.732534270788,2043-07-03,0,2022-01-22 23:00:00,23.0,7832.0,1
94.63538074860956,8854.0,10.273317716132462,2022-02-02 00:00:00,5141.0,0.0563403622633763,Travel,33.0,Address 8854,7474.732534270788,2043-07-03,0,2022-02-02 00:00:00,0.0,7821.0,0
99.87747588641513,1058.0,65.50898472669792,2022-01-23 00:00:00,8709.0,0.7698172711049405,Travel,24.0,Address 1058,1191.2271050115248,2022-02-27,0,2022-01-23 00:00:00,0.0,35.0,0
79.65792211803208,1058.0,91.56557535752457,2022-03-20 12:00:00,4940.0,0.912716623657104,Retail,24.0,Address 1058,1191.2271050115248,2022-02-27,0,2022-03-20 12:00:00,12.0,21.0,0
50.62863401374026,1058.0,71.9531520074789,2022-04-28 05:00:00,5870.0,0.1432015805230073,Other,24.0,Address 1058,1191.2271050115248,2022-02-27,0,2022-04-28 05:00:00,5.0,60.0,0
12.041274041869718,1058.0,52.93176575499257,2022-09-25 19:00:00,6340.0,0.4292424034176254,Other,24.0,Address 1058,1191.2271050115248,2022-02-27,0,2022-09-25 19:00:00,19.0,210.0,0
49.76659721284096,5895.0,88.11788381561213,2022-05-08 23:00:00,2078.0,0.2354405199136839,Travel,27.0,Address 5895,3482.614906376516,2035-05-27,0,2022-05-08 23:00:00,23.0,4767.0,0
79.70843794974783,5895.0,13.25829913115284,2022-10-17 10:00:00,9388.0,0.197936356634813,Travel,27.0,Address 5895,3482.614906376516,2035-05-27,0,2022-10-17 10:00:00,10.0,4605.0,0
20.53876311564245,5577.0,42.48115306490009,2022-01-23 02:00:00,4109.0,0.7829321371635698,Online,30.0,Address 5577,8247.226752180202,2034-07-13,0,2022-01-23 02:00:00,2.0,4554.0,1
14.608313480783645,4873.0,60.63704835236175,2022-01-23 03:00:00,8144.0,0.2213679645848496,Retail,25.0,Address 4873,1454.7790962240167,2032-08-08,0,2022-01-23 03:00:00,3.0,3850.0,0
80.89450294908075,6204.0,88.12317065984934,2022-01-23 04:00:00,8960.0,0.0731572126469344,Food,29.0,Address 6204,6673.519244341534,2036-03-31,0,2022-01-23 04:00:00,4.0,5181.0,0
52.65535421911257,6204.0,30.159195946440214,2022-03-10 13:00:00,9454.0,0.7831606785006208,Other,29.0,Address 6204,6673.519244341534,2036-03-31,0,2022-03-10 13:00:00,13.0,5135.0,0
43.97834048101706,6204.0,49.90176910200998,2022-04-30 09:00:00,3165.0,0.7255949924528596,Travel,29.0,Address 6204,6673.519244341534,2036-03-31,0,2022-04-30 09:00:00,9.0,5084.0,0
32.07393428934827,6204.0,91.21017729954217,2022-06-10 00:00:00,6552.0,0.0539541160603637,Retail,29.0,Address 6204,6673.519244341534,2036-03-31,0,2022-06-10 00:00:00,0.0,5043.0,0
59.42996905828635,8549.0,58.88723995593796,2022-01-23 05:00:00,6310.0,0.9593152411753012,Food,51.0,Address 8549,7192.856284405968,2042-09-01,0,2022-01-23 05:00:00,5.0,7526.0,0
93.58433099440214,8549.0,44.08683014629749,2022-02-07 00:00:00,3518.0,0.397253093512229,Food,51.0,Address 8549,7192.856284405968,2042-09-01,0,2022-02-07 00:00:00,0.0,7511.0,0
45.87141456431259,8549.0,42.88289281847632,2022-10-02 16:00:00,8984.0,0.0142088206101396,Food,51.0,Address 8549,7192.856284405968,2042-09-01,0,2022-10-02 16:00:00,16.0,7274.0,0
50.61878043525749,1617.0,40.700290078232655,2022-01-23 06:00:00,2105.0,0.2956922515894015,Other,50.0,Address 1617,9922.680068907172,2023-09-09,0,2022-01-23 06:00:00,6.0,594.0,0
96.50881250740392,5247.0,92.10727580664766,2022-01-23 08:00:00,7662.0,0.2033175474548432,Online,41.0,Address 5247,4339.687033594939,2033-08-17,0,2022-01-23 08:00:00,8.0,4224.0,0
37.29520332648687,8375.0,90.76093555800963,2022-01-23 09:00:00,5866.0,0.5914600215286636,Online,19.0,Address 3975,1754.7739624731591,2042-03-11,0,2022-01-23 09:00:00,9.0,7352.0,0
26.67042433426682,8375.0,21.2506831888476,2022-08-23 22:00:00,9985.0,0.6053284050675279,Travel,19.0,Address 3975,1754.7739624731591,2042-03-11,0,2022-08-23 22:00:00,22.0,7140.0,0
73.92809957472157,4764.0,57.78721521658229,2022-01-23 10:00:00,4022.0,0.8369299028423318,Retail,37.0,Address 4764,4463.106937868109,2032-04-21,0,2022-01-23 10:00:00,10.0,3741.0,0
82.06984585055014,4764.0,73.60781361425563,2022-10-10 20:00:00,2419.0,0.9642758483413272,Retail,37.0,Address 4764,4463.106937868109,2032-04-21,0,2022-10-10 20:00:00,20.0,3481.0,0
82.41930076869345,6273.0,73.00782866675965,2022-01-23 12:00:00,2407.0,0.9618691699626608,Retail,44.0,Address 6273,9122.866890928017,2036-06-08,0,2022-01-23 12:00:00,12.0,5250.0,0
